Edad,Género,Ingresos,Altura,Ciudad,Nivel_Educación,Hijos
,,182751.0,1.95,,Bachelors,0
88.0,M,26067.0,1.93,New York,Phd,0
54.0,F,93734.0,1.85,Phoenix,Phd,1
63.0,F,31319.0,1.97,Houston,Bachelor,5
77.0,F,99513.0,1.73,Houston,Bachelor,1
63.0,F,78400.0,1.92,Chicago,,4
34.0,M,78052.0,1.9,Los Angeles,Master,3
33.0,M,45693.0,1.83,New York,Bachelor,0
64.0,F,76212.0,1.54,Chicago,,0
56.0,M,23042.0,1.58,Houston,,1
,,155707.0,1.69,,Mastre,0
76.0,F,65068.0,1.82,New York,,5
28.0,M,71178.0,1.96,New York,Master,0
58.0,F,74794.0,1.61,Phoenix,Phd,0
69.0,M,39829.0,1.98,New York,Bachelor,4
,,,1.79,,Mastre,0
94.0,F,54230.0,1.62,Houston,Phd,0
71.0,M,78147.0,1.86,Chicago,Bachelor,0
55.0,F,82584.0,1.77,New York,,3
,,187075.0,1.79,,Mastre,0
25.0,M,31907.0,1.67,Chicago,Master,1
50.0,F,66077.0,1.6,New York,,3
82.0,M,92100.0,1.55,Chicago,Master,0
38.0,M,87328.0,1.76,Chicago,Bachelor,4
50.0,F,61448.0,1.96,Phoenix,Bachelor,0
98.0,M,32882.0,2.0,Chicago,Master,1
43.0,M,22630.0,1.86,Phoenix,Bachelor,1
32.0,M,78288.0,1.69,Chicago,Master,3
,,163318.0,1.89,,Bachelors,0
30.0,F,22258.0,1.51,Chicago,Phd,3
39.0,F,51206.0,1.59,Phoenix,Master,5
57.0,M,54805.0,1.85,Houston,Master,0
,,,1.82,,No Education,0
36.0,F,67513.0,1.54,New York,Master,3
96.0,M,74135.0,1.54,Chicago,Master,1
74.0,F,85799.0,1.92,Houston,,5
53.0,M,62862.0,1.57,Chicago,Phd,5
30.0,F,98659.0,1.98,Chicago,Bachelor,2
26.0,F,30639.0,1.78,New York,Phd,3
62.0,M,71836.0,1.82,Chicago,,4
74.0,M,72474.0,1.82,Los Angeles,Bachelor,5
19.0,F,56972.0,1.68,Los Angeles,Master,3
20.0,M,52747.0,1.87,Los Angeles,Bachelor,5
89.0,F,81851.0,1.9,Chicago,Bachelor,4
,,192903.0,1.9,,Phd,0
22.0,M,26613.0,1.63,Houston,,1
65.0,M,97108.0,1.88,Los Angeles,Phd,1
15.0,M,75435.0,1.66,Phoenix,Phd,1
79.0,M,24957.0,1.79,Chicago,Master,3
10.0,F,82681.0,1.65,New York,Phd,5
45.0,M,98067.0,1.61,Houston,Phd,5
1.0,M,76308.0,1.85,Houston,Master,5
24.0,M,91943.0,1.77,Los Angeles,,2
28.0,M,46904.0,1.75,Houston,Phd,0
63.0,M,60688.0,1.93,Los Angeles,Bachelor,3
38.0,F,88070.0,1.51,Los Angeles,Phd,4
27.0,F,52517.0,1.76,Chicago,,2
71.0,M,24601.0,1.9,Houston,Phd,1
82.0,M,74171.0,1.72,Phoenix,Bachelor,3
64.0,F,65703.0,1.84,Los Angeles,Phd,1
32.0,F,41418.0,1.54,Phoenix,Phd,0
37.0,M,26556.0,1.52,Chicago,Phd,1
41.0,F,74304.0,1.69,Phoenix,Master,0
7.0,M,65249.0,1.8,Los Angeles,Master,1
42.0,F,43542.0,1.54,Phoenix,Master,2
22.0,F,82402.0,1.81,Phoenix,Bachelor,1
15.0,F,53790.0,1.98,Houston,Master,4
77.0,F,70493.0,1.98,Chicago,Bachelor,3
38.0,M,29537.0,1.88,Houston,Master,2
2.0,M,67307.0,1.98,Houston,Phd,2
41.0,M,84655.0,1.73,Phoenix,Phd,3
82.0,F,76402.0,1.8,Phoenix,,1
1.0,M,20665.0,2.0,Phoenix,Phd,5
33.0,F,79112.0,1.76,Los Angeles,,3
61.0,F,33445.0,1.9,New York,Master,0
17.0,M,94463.0,1.58,Houston,Master,4
97.0,F,44064.0,1.98,Los Angeles,,5
54.0,F,23840.0,1.62,Houston,Bachelor,1
4.0,M,89946.0,1.58,Chicago,,2
80.0,M,30030.0,1.74,Chicago,,5
62.0,M,68856.0,1.76,Phoenix,Master,3
83.0,F,25631.0,1.69,Chicago,Bachelor,1
73.0,F,26370.0,1.95,Chicago,Bachelor,0
55.0,F,77130.0,1.81,Houston,Phd,2
21.0,F,99889.0,1.92,Chicago,,4
77.0,F,94456.0,1.59,New York,Master,1
10.0,F,34894.0,1.98,Houston,Bachelor,3
,,158098.0,1.88,,Mastre,0
46.0,M,48065.0,1.58,Houston,Phd,4
76.0,M,91150.0,1.79,Houston,Master,1
,,179509.0,1.76,,Mastre,0
58.0,F,77251.0,1.63,Los Angeles,Bachelor,3
31.0,M,73445.0,1.61,Los Angeles,,2
53.0,F,63168.0,1.78,Chicago,Bachelor,0
49.0,M,26812.0,1.59,Chicago,Master,1
3.0,M,67390.0,1.54,Phoenix,Master,0
74.0,M,50940.0,1.79,Los Angeles,Bachelor,1
,,,1.81,,Phd,0
97.0,F,40016.0,1.74,New York,Phd,0
95.0,M,52838.0,1.76,Chicago,Master,3
41.0,F,37375.0,1.83,Chicago,Master,0
75.0,M,86272.0,1.62,Phoenix,Phd,1
15.0,F,25273.0,1.67,Los Angeles,Bachelor,0
78.0,F,66255.0,1.9,Chicago,,0
72.0,F,61457.0,1.94,Houston,Phd,5
12.0,M,27242.0,1.89,Chicago,,1
57.0,M,39326.0,1.91,Los Angeles,Master,0
97.0,F,40600.0,1.82,Los Angeles,Phd,2
39.0,F,24765.0,1.91,Houston,Bachelor,5
63.0,F,59772.0,1.64,Houston,,2
93.0,F,77255.0,1.83,Houston,Phd,4
30.0,M,71029.0,1.51,Chicago,Bachelor,0
50.0,M,58722.0,1.85,Chicago,,0
,,180874.0,1.99,,Phd,0
47.0,F,69053.0,1.74,Chicago,,1
27.0,M,25077.0,1.83,Los Angeles,Phd,0
79.0,F,89456.0,1.9,New York,Master,2
57.0,M,20237.0,1.86,New York,Phd,4
83.0,F,30674.0,1.65,Phoenix,,0
68.0,M,52143.0,1.7,Chicago,Phd,1
68.0,M,66280.0,1.86,Los Angeles,Master,4
,,173616.0,1.86,,Phd,0
68.0,F,74569.0,1.7,New York,Phd,2
58.0,M,66178.0,1.98,Los Angeles,Phd,0
39.0,F,57943.0,1.81,Chicago,Bachelor,2
65.0,M,79412.0,1.56,New York,Master,0
96.0,M,83523.0,1.62,Chicago,Bachelor,2
77.0,F,81693.0,1.69,Los Angeles,Phd,0
88.0,F,76267.0,1.61,New York,Bachelor,5
88.0,F,55608.0,1.61,Phoenix,Phd,5
45.0,F,37477.0,1.54,Houston,Phd,4
84.0,M,95736.0,1.8,New York,Master,3
47.0,F,57206.0,1.82,New York,,0
58.0,F,40242.0,1.65,Chicago,,1
15.0,F,93043.0,1.51,Chicago,Bachelor,3
32.0,F,59764.0,1.63,Houston,Bachelor,3
15.0,M,78374.0,1.99,Phoenix,,0
81.0,F,45864.0,1.86,Chicago,,4
79.0,M,98451.0,1.9,New York,Phd,3
69.0,F,84787.0,1.67,Chicago,Phd,1
,,172258.0,1.9,,Bachelors,0
34.0,F,49162.0,1.63,Los Angeles,Bachelor,2
34.0,M,30667.0,1.87,Los Angeles,Phd,5
93.0,F,69757.0,1.54,Houston,Bachelor,5
77.0,M,66617.0,1.76,New York,Phd,4
50.0,M,23910.0,1.73,Houston,Phd,1
9.0,M,80398.0,1.55,Los Angeles,Phd,1
56.0,M,34572.0,1.61,New York,Phd,3
,,197598.0,1.67,,Mastre,0
73.0,M,45168.0,1.74,Phoenix,Master,0
41.0,M,64533.0,1.67,New York,Bachelor,2
24.0,F,54846.0,1.95,Los Angeles,Phd,1
44.0,F,36769.0,1.9,Phoenix,Master,3
62.0,M,96499.0,1.98,Los Angeles,Master,5
33.0,M,66497.0,1.82,Houston,Master,3
62.0,M,71609.0,1.52,Phoenix,Master,3
62.0,M,22044.0,1.9,Houston,,5
62.0,M,68655.0,1.87,Phoenix,Master,4
,,177606.0,1.66,,Mastre,0
31.0,M,89921.0,1.6,Los Angeles,Bachelor,0
,,152607.0,1.84,,Phd,0
82.0,F,31750.0,1.8,Phoenix,Phd,5
21.0,M,66407.0,1.7,Houston,Master,1
,,188243.0,1.79,,Bachelors,0
19.0,F,80437.0,1.65,Houston,Master,1
29.0,F,81174.0,1.6,Phoenix,Bachelor,5
65.0,F,55085.0,1.6,New York,Phd,3
,,152826.0,1.69,,Mastre,0
66.0,F,72615.0,1.76,Los Angeles,Bachelor,3
59.0,M,35262.0,1.63,New York,Master,3
57.0,M,30677.0,1.81,New York,Master,4
48.0,M,51230.0,1.78,Phoenix,Bachelor,5
50.0,F,21210.0,1.52,Los Angeles,Phd,3
10.0,F,98590.0,1.6,Los Angeles,,4
,,178322.0,1.85,,Bachelors,0
11.0,F,87053.0,1.99,New York,Phd,1
71.0,F,88125.0,1.69,Los Angeles,,1
97.0,F,73079.0,1.98,Chicago,Phd,2
73.0,F,86713.0,1.62,Chicago,,4
,,180543.0,1.55,,Phd,0
61.0,F,33755.0,1.69,Chicago,Master,0
43.0,M,74749.0,1.93,Los Angeles,Master,1
48.0,F,52048.0,1.98,Chicago,,1
,,190188.0,1.81,,No Education,0
76.0,M,64112.0,1.87,Houston,Bachelor,3
86.0,M,52528.0,1.58,Chicago,Master,3
69.0,M,59665.0,1.9,Phoenix,,4
29.0,M,72494.0,1.54,Phoenix,Master,3
17.0,M,43057.0,1.63,Houston,Bachelor,5
94.0,F,89854.0,1.5,Houston,,3
24.0,M,33001.0,1.52,Los Angeles,Phd,2
77.0,F,35147.0,1.83,Phoenix,Phd,1
6.0,M,39080.0,1.8,Los Angeles,,0
82.0,M,76081.0,1.51,Chicago,Master,0
100.0,F,24436.0,1.61,Los Angeles,Master,4
4.0,M,32459.0,1.98,Houston,Bachelor,0
8.0,F,53277.0,1.51,New York,,4
42.0,F,25845.0,1.65,Los Angeles,Bachelor,3
76.0,M,40899.0,1.53,Los Angeles,Phd,2
2.0,M,81533.0,1.59,Phoenix,Master,2
41.0,F,20832.0,2.0,Houston,Master,5
37.0,F,25822.0,1.66,New York,Master,0
45.0,M,73667.0,1.72,Houston,Phd,5
95.0,M,77479.0,1.71,New York,Phd,4
15.0,M,38911.0,1.6,Houston,Master,0
57.0,M,20279.0,1.97,Houston,,2
30.0,M,69977.0,1.87,New York,,1
49.0,M,57513.0,1.9,Phoenix,Master,1
42.0,F,70172.0,1.87,Chicago,,5
,,156697.0,1.64,,Bachelors,0
47.0,F,89113.0,1.99,Phoenix,Bachelor,3
37.0,F,40476.0,1.84,Chicago,Bachelor,4
5.0,M,54044.0,1.61,New York,Phd,2
42.0,M,42245.0,1.63,New York,Master,0
94.0,M,97510.0,1.66,Chicago,,0
73.0,F,24758.0,1.87,Houston,Bachelor,3
9.0,F,76894.0,1.91,Chicago,Master,4
74.0,F,58686.0,1.74,Chicago,,1
29.0,F,37968.0,1.57,Chicago,,5
36.0,F,49797.0,1.62,Los Angeles,Phd,3
39.0,M,54391.0,1.89,Houston,,4
24.0,M,42318.0,1.7,Houston,Phd,3
38.0,M,96763.0,1.85,New York,Phd,0
53.0,M,53625.0,1.67,Phoenix,,3
17.0,M,84164.0,1.61,Houston,Bachelor,3
85.0,F,29544.0,1.92,Phoenix,,3
95.0,F,40050.0,1.86,Houston,Bachelor,5
61.0,M,39537.0,1.6,Houston,Master,5
14.0,F,93418.0,1.79,Phoenix,Phd,5
18.0,F,99737.0,1.67,Los Angeles,Master,2
,,,1.59,,Phd,0
79.0,F,36321.0,1.62,New York,Bachelor,0
30.0,F,74698.0,1.64,Phoenix,Master,5
32.0,M,51136.0,1.59,New York,Phd,1
8.0,M,52643.0,1.76,Phoenix,Master,4
100.0,M,25185.0,1.81,Chicago,Phd,4
98.0,F,80406.0,1.68,New York,,4
53.0,M,45915.0,1.51,Phoenix,Phd,2
,,,1.88,,Mastre,0
31.0,F,59051.0,1.62,New York,Phd,3
,,170737.0,1.81,,Mastre,0
48.0,M,92323.0,1.91,Los Angeles,,5
25.0,M,44648.0,1.81,Chicago,Master,4
92.0,M,51271.0,1.95,Los Angeles,,3
48.0,F,76984.0,1.51,New York,,3
,,,1.54,,Phd,0
61.0,F,21434.0,1.91,Houston,Master,1
41.0,M,74796.0,1.73,Chicago,Phd,2
,,162440.0,1.96,,No Education,0
86.0,F,94261.0,1.63,Houston,Master,0
70.0,M,70399.0,1.85,New York,Bachelor,5
3.0,F,67402.0,1.9,New York,Phd,2
74.0,F,69464.0,1.97,Chicago,Bachelor,1
51.0,F,85927.0,1.62,Chicago,Bachelor,2
21.0,F,90381.0,1.81,Chicago,Phd,5
65.0,M,60534.0,1.66,Chicago,,2
24.0,M,24065.0,1.72,Chicago,Bachelor,2
94.0,M,23957.0,1.76,New York,Phd,4
91.0,F,99853.0,1.98,Houston,Bachelor,3
16.0,M,36963.0,1.67,Los Angeles,,0
77.0,M,75516.0,1.74,Chicago,Bachelor,3
52.0,F,30221.0,1.57,Chicago,Phd,5
1.0,F,66181.0,1.93,Phoenix,Master,4
68.0,M,75151.0,1.93,Houston,Bachelor,4
63.0,M,73313.0,1.88,Chicago,Phd,1
72.0,M,37722.0,1.76,Chicago,Phd,3
63.0,F,67132.0,1.92,New York,Bachelor,5
98.0,F,94149.0,1.56,Chicago,,4
81.0,F,29842.0,1.81,New York,Phd,4
42.0,F,75390.0,1.76,Phoenix,,3
82.0,F,49555.0,1.66,Phoenix,,2
61.0,F,37789.0,1.75,Phoenix,Master,0
65.0,M,94355.0,1.82,Chicago,Master,5
84.0,F,71422.0,1.64,New York,Bachelor,3
71.0,F,82839.0,1.56,Chicago,Phd,3
19.0,F,25374.0,1.51,New York,Phd,4
100.0,M,24089.0,1.88,Chicago,,1
90.0,F,21077.0,1.71,Houston,,5
61.0,F,42220.0,1.88,Phoenix,Bachelor,1
25.0,M,49172.0,1.77,Chicago,,0
60.0,F,74144.0,1.77,Los Angeles,Bachelor,4
55.0,F,32707.0,1.82,Chicago,Master,1
32.0,F,29151.0,1.82,Phoenix,Master,5
7.0,M,55173.0,1.77,Chicago,Bachelor,1
76.0,F,99998.0,1.75,Chicago,Phd,2
61.0,F,89226.0,1.76,Phoenix,Bachelor,3
59.0,M,66203.0,1.62,Los Angeles,,2
29.0,F,59472.0,1.76,Phoenix,Master,0
75.0,F,36021.0,1.51,Chicago,Master,2
83.0,F,27171.0,1.59,Los Angeles,Bachelor,3
66.0,M,55151.0,1.81,Los Angeles,Bachelor,3
93.0,F,82748.0,1.81,New York,Master,2
32.0,M,92331.0,1.74,New York,Master,5
56.0,M,38850.0,1.74,Phoenix,Bachelor,5
50.0,F,71872.0,1.63,New York,,0
53.0,F,40231.0,1.67,Los Angeles,Master,2
4.0,F,84006.0,1.61,Chicago,,0
73.0,M,61852.0,1.98,Phoenix,Phd,2
64.0,M,86165.0,1.73,Houston,,0
85.0,F,23676.0,1.59,New York,,3
73.0,F,59347.0,1.85,New York,Master,0
64.0,M,59803.0,1.89,Phoenix,Master,4
65.0,F,80738.0,1.53,Phoenix,Phd,2
42.0,M,36583.0,1.72,Houston,Bachelor,5
43.0,M,50888.0,1.97,Phoenix,Phd,1
2.0,F,72112.0,1.88,New York,Phd,3
97.0,F,77638.0,1.54,Phoenix,Bachelor,3
8.0,F,72402.0,1.68,Los Angeles,Bachelor,4
88.0,M,94615.0,1.9,Chicago,Bachelor,5
,,,1.55,,No Education,0
38.0,F,75019.0,1.59,Phoenix,Bachelor,1
36.0,M,44721.0,1.59,New York,,5
,,,1.83,,No Education,0
,,161435.0,1.72,,No Education,0
6.0,F,43184.0,1.57,Los Angeles,Phd,1
57.0,M,68273.0,1.95,Los Angeles,Bachelor,3
,,194776.0,1.77,,Bachelors,0
18.0,M,95858.0,1.51,Los Angeles,Bachelor,1
77.0,M,31791.0,1.65,Chicago,Phd,3
52.0,F,98498.0,1.89,Chicago,Bachelor,1
,,,1.81,,No Education,0
79.0,M,22989.0,1.73,Los Angeles,Bachelor,4
94.0,M,65354.0,1.93,Houston,Phd,2
99.0,M,57839.0,1.69,Chicago,Phd,5
95.0,F,81124.0,1.9,Chicago,,1
,,,1.66,,Bachelors,0
88.0,F,59455.0,1.86,Houston,Master,3
11.0,M,79531.0,1.57,New York,Bachelor,1
3.0,M,61905.0,1.6,Houston,,3
57.0,F,56017.0,1.95,Chicago,,1
79.0,F,53553.0,1.57,Houston,Master,4
30.0,M,97893.0,1.52,Chicago,Master,2
91.0,F,25003.0,1.71,Phoenix,Phd,3
24.0,M,71515.0,1.73,Phoenix,,5
,,189233.0,1.91,,Bachelors,0
19.0,F,20866.0,1.76,Chicago,Bachelor,2
52.0,F,52846.0,1.74,New York,Bachelor,5
,,,1.63,,Mastre,0
19.0,M,29211.0,1.81,New York,Bachelor,1
58.0,F,53555.0,1.93,Houston,Bachelor,4
67.0,F,21504.0,1.79,Phoenix,,5
21.0,F,59499.0,1.54,Los Angeles,Master,2
45.0,M,44879.0,1.84,Los Angeles,Master,4
,,190221.0,1.75,,Phd,0
50.0,M,57066.0,1.99,Houston,Phd,0
31.0,M,94648.0,1.62,Los Angeles,Bachelor,0
3.0,M,76396.0,1.72,New York,Bachelor,3
43.0,M,53642.0,1.95,New York,Phd,3
80.0,M,65681.0,1.86,Los Angeles,Master,4
39.0,M,52107.0,1.84,Los Angeles,Master,4
86.0,M,81939.0,1.56,Chicago,Phd,2
11.0,M,76969.0,1.51,Houston,Phd,4
,,152039.0,1.61,,Mastre,0
45.0,M,56061.0,1.92,Los Angeles,Bachelor,4
55.0,F,66656.0,1.7,Chicago,,2
64.0,F,49406.0,1.62,Houston,Master,1
16.0,M,45416.0,1.71,Chicago,,5
,,171565.0,1.99,,Bachelors,0
59.0,F,83275.0,1.86,Los Angeles,Bachelor,4
57.0,M,83699.0,1.52,Houston,Phd,4
41.0,F,50349.0,1.71,Chicago,Bachelor,5
27.0,F,21873.0,1.62,New York,Phd,1
75.0,M,71356.0,1.92,Los Angeles,Phd,2
,,162582.0,1.76,,Phd,0
99.0,F,60347.0,1.58,Los Angeles,Bachelor,1
93.0,F,68834.0,1.9,Chicago,Bachelor,2
57.0,M,22025.0,1.58,Phoenix,Phd,0
22.0,F,29429.0,1.62,Chicago,,1
36.0,F,51664.0,1.74,Houston,Bachelor,0
,,,1.94,,Phd,0
41.0,M,81220.0,1.85,Los Angeles,,3
71.0,M,98758.0,1.56,New York,Master,2
12.0,F,21691.0,1.95,New York,Phd,0
92.0,F,38727.0,1.6,Phoenix,Bachelor,1
76.0,M,28947.0,1.59,New York,Bachelor,0
71.0,M,94630.0,1.93,Phoenix,Phd,0
59.0,M,88303.0,1.98,Los Angeles,Master,2
86.0,F,68403.0,1.74,Houston,Bachelor,2
5.0,M,88202.0,1.51,Phoenix,Master,5
65.0,M,73750.0,1.89,Los Angeles,Bachelor,5
86.0,F,31212.0,1.82,Houston,Bachelor,5
65.0,M,61871.0,1.87,Houston,Master,4
39.0,M,90547.0,1.76,Houston,Master,4
,,178969.0,1.51,,Phd,0
64.0,F,59448.0,1.9,Phoenix,,4
,,,1.63,,Bachelors,0
92.0,M,87751.0,1.73,New York,Phd,4
41.0,F,22472.0,1.58,Phoenix,Phd,5
98.0,M,43402.0,2.0,Los Angeles,Phd,2
26.0,M,86464.0,1.7,Los Angeles,Phd,1
89.0,M,54939.0,1.77,Houston,Bachelor,5
,,196066.0,1.54,,Phd,0
1.0,M,50345.0,1.52,Chicago,Bachelor,1
,,,1.92,,Phd,0
26.0,F,95363.0,1.83,Phoenix,Phd,0
,,,1.99,,Phd,0
,,170276.0,1.88,,No Education,0
44.0,M,40902.0,1.57,Los Angeles,Bachelor,3
80.0,M,47757.0,1.85,Chicago,Phd,2
81.0,M,25505.0,1.67,Chicago,Master,2
62.0,F,84375.0,1.88,Houston,,4
19.0,M,72384.0,1.52,New York,,3
56.0,M,68725.0,1.93,New York,Bachelor,3
67.0,F,67828.0,1.51,Houston,Bachelor,0
28.0,M,78502.0,1.51,New York,Master,3
80.0,M,70540.0,1.66,Los Angeles,Master,5
48.0,F,67939.0,1.96,New York,,1
5.0,F,33319.0,1.91,New York,Master,2
99.0,F,91148.0,1.88,Los Angeles,Bachelor,1
59.0,F,28329.0,1.5,Houston,Master,5
,,194063.0,1.56,,Bachelors,0
90.0,M,96078.0,1.88,Houston,Bachelor,0
4.0,F,38656.0,1.58,New York,Master,1
45.0,M,79463.0,1.61,New York,,3
11.0,M,93571.0,1.66,Los Angeles,,0
25.0,M,98240.0,1.8,Phoenix,Master,1
,,159021.0,1.89,,Mastre,0
53.0,F,30601.0,1.76,Chicago,Bachelor,0
78.0,F,64734.0,1.72,Houston,Phd,1
,,158578.0,1.96,,Mastre,0
58.0,F,36332.0,1.87,Los Angeles,Bachelor,4
24.0,F,70440.0,1.62,New York,Phd,5
9.0,M,50163.0,1.81,New York,,2
100.0,M,71442.0,1.61,Phoenix,,1
17.0,F,64565.0,1.7,Phoenix,Phd,5
69.0,M,37456.0,1.51,Houston,Master,1
14.0,M,38698.0,1.71,Phoenix,Master,2
41.0,F,40606.0,1.95,Phoenix,Master,5
50.0,M,47127.0,1.52,Los Angeles,,0
71.0,M,27700.0,1.53,Los Angeles,Bachelor,3
32.0,F,95694.0,1.84,Phoenix,,3
71.0,M,33653.0,1.71,New York,Master,2
58.0,M,32526.0,1.82,Houston,Master,1
4.0,M,36130.0,1.76,New York,,5
24.0,M,65981.0,1.51,Los Angeles,Master,5
62.0,M,33481.0,1.59,Phoenix,Bachelor,4
67.0,F,20960.0,1.6,Chicago,Phd,3
43.0,M,68412.0,1.63,Phoenix,,1
29.0,M,80949.0,1.51,Phoenix,Phd,4
58.0,F,42580.0,1.75,Phoenix,Master,4
73.0,M,40909.0,1.82,Phoenix,,5
72.0,F,50744.0,1.87,Phoenix,,5
99.0,M,43598.0,1.96,Los Angeles,Master,2
20.0,F,97292.0,1.71,Houston,Master,3
15.0,F,27382.0,1.63,Los Angeles,Master,1
37.0,F,49446.0,1.75,Los Angeles,Master,0
,,164697.0,1.53,,Mastre,0
74.0,F,37589.0,1.96,Los Angeles,Phd,2
,,194361.0,1.89,,Bachelors,0
40.0,F,67689.0,1.65,Houston,Bachelor,3
11.0,F,40576.0,1.54,Phoenix,,2
29.0,M,45578.0,1.93,Houston,,4
61.0,F,53394.0,1.93,Houston,Phd,2
14.0,M,45972.0,1.75,Los Angeles,,4
62.0,M,55185.0,1.81,Los Angeles,Phd,2
31.0,F,86872.0,1.98,Chicago,Master,1
1.0,M,24380.0,1.53,New York,,3
55.0,M,32260.0,1.65,Phoenix,Phd,3
89.0,F,45393.0,1.91,Chicago,Bachelor,3
25.0,M,79365.0,1.58,Houston,,3
73.0,M,29011.0,1.96,Houston,Bachelor,3
5.0,M,52616.0,1.65,Los Angeles,Phd,0
68.0,F,48878.0,1.56,New York,Phd,3
48.0,F,87264.0,1.9,Phoenix,,2
68.0,M,86323.0,1.64,Phoenix,Master,1
28.0,F,27087.0,1.67,Houston,,1
5.0,F,45315.0,1.79,Los Angeles,,0
53.0,F,35181.0,1.91,New York,Phd,5
72.0,M,32484.0,1.83,Houston,,2
34.0,F,69789.0,1.65,New York,Bachelor,0
88.0,M,27605.0,1.98,Phoenix,,1
65.0,F,60722.0,1.59,Houston,Bachelor,1
27.0,M,61588.0,1.91,Phoenix,Phd,1
55.0,F,41644.0,1.7,Los Angeles,,2
100.0,M,74978.0,1.61,Chicago,Master,4
98.0,M,57036.0,1.99,Phoenix,Master,2
,,,1.9,,Mastre,0
16.0,M,74435.0,1.8,Los Angeles,Bachelor,4
,,165635.0,1.65,,Phd,0
57.0,F,24853.0,1.67,Houston,Master,0
21.0,M,84083.0,1.96,Houston,Bachelor,4
26.0,F,32500.0,1.81,New York,Phd,3
69.0,M,47098.0,1.52,Houston,,4
51.0,M,81778.0,1.88,Phoenix,,5
55.0,F,43003.0,1.77,Phoenix,Bachelor,3
44.0,F,81814.0,1.65,New York,Master,5
86.0,F,45979.0,1.99,New York,,5
53.0,F,83046.0,1.64,Phoenix,Bachelor,5
6.0,F,88130.0,1.79,Houston,Phd,2
52.0,F,68149.0,1.57,Los Angeles,,5
61.0,F,69535.0,1.86,New York,,4
62.0,F,27970.0,1.75,Los Angeles,Master,3
48.0,F,35770.0,1.53,Houston,Master,0
45.0,M,46931.0,1.7,Houston,,0
73.0,F,45797.0,1.81,Chicago,,5
,,163354.0,1.99,,Bachelors,0
58.0,F,56196.0,1.65,Chicago,Phd,0
32.0,F,73046.0,1.86,Phoenix,,0
95.0,F,95055.0,1.77,Chicago,Master,5
97.0,M,62375.0,1.97,Phoenix,Master,4
42.0,M,41502.0,1.84,Chicago,,2
,,161659.0,1.93,,Bachelors,0
13.0,M,42949.0,1.86,Phoenix,Master,3
1.0,M,81222.0,1.52,New York,Bachelor,3
41.0,M,81554.0,1.9,New York,Bachelor,3
96.0,F,37559.0,1.95,Los Angeles,Phd,5
97.0,F,20235.0,1.76,Chicago,,5
82.0,F,85661.0,1.57,Chicago,,1
86.0,M,33200.0,1.83,Chicago,Master,0
57.0,F,56240.0,1.71,Phoenix,Master,1
62.0,M,75830.0,1.53,Chicago,Bachelor,2
85.0,M,25834.0,1.81,Los Angeles,,4
17.0,F,43858.0,1.95,Chicago,Phd,1
46.0,F,39697.0,1.57,Chicago,Phd,5
2.0,F,88715.0,1.84,Chicago,Bachelor,3
38.0,M,76999.0,1.73,Chicago,Bachelor,1
6.0,M,43729.0,1.6,New York,Phd,2
23.0,M,34047.0,1.92,New York,,2
43.0,M,75419.0,1.56,Phoenix,Phd,5
89.0,M,94261.0,1.61,Chicago,,2
96.0,F,83610.0,1.55,New York,Phd,2
69.0,F,98674.0,1.97,Los Angeles,Bachelor,2
84.0,F,24397.0,1.64,Houston,Master,2
79.0,M,62690.0,1.55,Houston,Phd,4
95.0,F,51564.0,1.56,Phoenix,Phd,0
65.0,F,69197.0,1.93,Phoenix,Master,0
71.0,F,53171.0,1.86,New York,,0
9.0,F,53307.0,1.92,Phoenix,Phd,0
4.0,M,43932.0,1.69,Chicago,Bachelor,1
81.0,M,72311.0,1.79,Phoenix,Master,0
70.0,F,92455.0,1.6,Houston,,3
41.0,M,76394.0,1.6,Phoenix,Bachelor,5
42.0,F,73510.0,1.61,Phoenix,,1
68.0,F,54132.0,1.96,Phoenix,Bachelor,1
58.0,M,37609.0,1.65,Chicago,Master,3
20.0,M,61021.0,1.66,Chicago,Bachelor,3
28.0,F,89633.0,1.85,Houston,,5
,,,1.69,,Mastre,0
63.0,F,64075.0,1.82,Houston,,4
65.0,M,47117.0,1.96,Chicago,,4
38.0,F,86500.0,1.53,Houston,,1
97.0,F,76329.0,1.68,New York,,0
47.0,M,27859.0,1.63,Los Angeles,Master,0
61.0,M,65579.0,1.76,New York,Phd,5
81.0,M,32420.0,1.8,Chicago,,4
,,171808.0,1.94,,Mastre,0
6.0,F,31308.0,1.57,Los Angeles,Master,3
68.0,F,68532.0,1.82,Phoenix,Master,1
3.0,F,70255.0,1.67,Chicago,Phd,1
20.0,F,89334.0,1.52,Phoenix,,2
37.0,F,75149.0,1.51,Phoenix,Phd,4
,,168394.0,1.75,,No Education,0
3.0,M,67510.0,1.58,Los Angeles,Master,0
,,186890.0,1.97,,No Education,0
11.0,F,39337.0,1.76,Phoenix,Master,2
,,,1.62,,Bachelors,0
,,199064.0,1.69,,Phd,0
60.0,F,91822.0,1.64,Los Angeles,,0
95.0,M,72300.0,1.73,Los Angeles,Bachelor,0
98.0,F,89506.0,1.82,Houston,,0
,,,1.6,,Bachelors,0
75.0,F,62579.0,1.78,New York,Phd,3
32.0,F,53103.0,1.96,Phoenix,Phd,2
15.0,F,29944.0,1.75,New York,,0
52.0,F,70014.0,1.75,Houston,Bachelor,4
49.0,F,55217.0,1.69,Phoenix,Bachelor,5
